tick,avg_hydrolytic_resistance,pct_blocks_in_assemblies
232600,0.543092,0.00
232700,0.539254,0.00
232800,0.504725,0.00
232900,0.509995,0.00
233000,0.541904,0.00
233100,0.538764,0.00
233200,0.534389,0.00
233300,0.545004,0.00
233400,0.525037,0.00
233500,0.533861,0.00
233600,0.543460,0.00
233700,0.536050,0.00
233800,0.529543,0.00
233900,0.531888,0.00
234000,0.528957,0.00
234100,0.514429,0.00
234200,0.525890,0.00
234300,0.526060,0.00
234400,0.549728,0.00
234500,0.546170,0.00
234600,0.529629,0.00
234700,0.541813,0.00
234800,0.523038,0.00
234900,0.520855,0.00
235000,0.528341,0.00
235100,0.535421,0.00
235200,0.524915,0.00
235300,0.514776,0.00
235400,0.542510,0.00
235500,0.534786,0.00
235600,0.535580,0.00
235700,0.541522,0.00
235800,0.535730,0.00
235900,0.534567,0.00
236000,0.523348,0.00
236100,0.534256,0.00
236200,0.530811,0.00
236300,0.539157,0.00
236400,0.516840,0.00
236500,0.519725,0.00
236600,0.543028,0.00
236700,0.520307,0.00
236800,0.521056,0.00
236900,0.534474,0.00
237000,0.527429,0.00
237100,0.538131,0.00
237200,0.552451,0.00
237300,0.527057,0.00
237400,0.522005,0.00
237500,0.521156,0.00
237600,0.531119,0.00
237700,0.538064,0.00
237800,0.541361,0.00
237900,0.522227,0.00
238000,0.529674,0.00
238100,0.546418,0.00
238200,0.520514,0.00
238300,0.525527,0.00
238400,0.525651,0.00
238500,0.518299,0.00
238600,0.545806,0.00
238700,0.556980,0.00
238800,0.539043,0.00
238900,0.533001,0.00
239000,0.538851,0.00
239100,0.528184,0.00
239200,0.542520,0.00
239300,0.548392,0.00
239400,0.531241,0.00
239500,0.528972,0.00
239600,0.541122,0.00
239700,0.521105,0.00
239800,0.528350,0.00
239900,0.531237,0.00
240000,0.524986,0.00
240100,0.534519,0.00
240200,0.530354,0.00
240300,0.529162,0.00
240400,0.548634,0.00
240500,0.529910,0.00
240600,0.526666,0.00
240700,0.521030,0.00
240800,0.535614,0.00
240900,0.536934,0.00
241000,0.551447,0.00
241100,0.550907,0.00
241200,0.525438,0.00
241300,0.526056,0.00
241400,0.524201,0.00
241500,0.510485,0.00
241600,0.519731,0.00
241700,0.543871,0.00
241800,0.534706,0.00
241900,0.537809,0.00
242000,0.533555,0.00
242100,0.526796,0.00
242200,0.544372,0.00
242300,0.544599,0.00
242400,0.520758,0.00
242500,0.531297,0.00
242600,0.536435,0.00
242700,0.530419,0.00
242800,0.529354,0.00
242900,0.540816,0.00
243000,0.535209,0.00
243100,0.542964,0.00
243200,0.544158,0.00
243300,0.534826,0.00
243400,0.542201,0.00
243500,0.541762,0.00
243600,0.528293,0.00
243700,0.534604,0.00
243800,0.543855,0.00
243900,0.525288,0.00
244000,0.521549,0.00
244100,0.544928,0.00
244200,0.524752,0.00
244300,0.516651,0.00
244400,0.542787,0.00
244500,0.527718,0.00
244600,0.551285,0.00
244700,0.545266,0.00
244800,0.530086,0.00
244900,0.547693,0.00
245000,0.551615,0.00
245100,0.531264,0.00
245200,0.532890,0.00
245300,0.523373,0.00
245400,0.526286,0.00
245500,0.512705,0.00
245600,0.533704,0.00
245700,0.520218,0.00
245800,0.519343,0.00
245900,0.539762,0.00
246000,0.523595,0.00
246100,0.536852,0.00
246200,0.534171,0.00
246300,0.516290,0.00
246400,0.530258,0.00
246500,0.536998,0.00
246600,0.530148,0.00
246700,0.535947,0.00
246800,0.531365,0.00
246900,0.520844,0.00
247000,0.530747,0.00
247100,0.538167,0.00
247200,0.518423,0.00
247300,0.539567,0.00
247400,0.547930,0.00
247500,0.520753,0.00
247600,0.518536,0.00
247700,0.533965,0.00
247800,0.529412,0.00
247900,0.522987,0.00
248000,0.534498,0.00
248100,0.520482,0.00
248200,0.515107,0.00
248300,0.540583,0.00
248400,0.526402,0.00
248500,0.538213,0.00
248600,0.531629,0.00
248700,0.533927,0.00
248800,0.528661,0.00
248900,0.543522,0.00
249000,0.532931,0.00
249100,0.532470,0.00
249200,0.528612,0.00
249300,0.527872,0.00
249400,0.540537,0.00
249500,0.524331,0.00
249600,0.524712,0.00
249700,0.540859,0.00
249800,0.535702,0.00
249900,0.529243,0.00
250000,0.521678,0.00
