tick,avg_hydrolytic_resistance,pct_blocks_in_assemblies
232600,0.558808,5.41
232700,0.589546,6.01
232800,0.552098,4.95
232900,0.560416,5.05
233000,0.560624,5.34
233100,0.551959,4.91
233200,0.579584,5.26
233300,0.574899,5.76
233400,0.581098,5.43
233500,0.566558,5.65
233600,0.558117,6.11
233700,0.558357,5.11
233800,0.566091,5.65
233900,0.593248,6.57
234000,0.567074,5.45
234100,0.564771,5.69
234200,0.590405,5.96
234300,0.549537,4.91
234400,0.575068,5.71
234500,0.586469,5.81
234600,0.572028,4.93
234700,0.570366,5.02
234800,0.580849,5.58
234900,0.564181,5.17
235000,0.568253,5.36
235100,0.591237,6.01
235200,0.578360,5.15
235300,0.568738,5.67
235400,0.591357,6.39
235500,0.573210,5.11
235600,0.574450,5.56
235700,0.587915,5.91
235800,0.572593,5.17
235900,0.574877,5.67
236000,0.581048,6.48
236100,0.557397,5.41
236200,0.561632,5.32
236300,0.564260,5.71
236400,0.574021,5.00
236500,0.573861,5.32
236600,0.577688,5.93
236700,0.560526,4.96
236800,0.579025,5.76
236900,0.586004,6.06
237000,0.561202,5.19
237100,0.561056,6.14
237200,0.550407,6.51
237300,0.546583,5.24
237400,0.565489,5.53
237500,0.578792,5.86
237600,0.568243,5.04
237700,0.565400,5.32
237800,0.562285,5.71
237900,0.549160,4.93
238000,0.583952,6.33
238100,0.586448,6.36
238200,0.557855,5.04
238300,0.569611,6.11
238400,0.581042,6.09
238500,0.571145,5.28
238600,0.558401,5.11
238700,0.567738,5.79
238800,0.560733,5.49
238900,0.583139,5.60
239000,0.588052,6.09
239100,0.580000,5.53
239200,0.586629,5.51
239300,0.602087,6.70
239400,0.565044,5.09
239500,0.560386,5.69
239600,0.583499,6.54
239700,0.558466,5.71
239800,0.594136,6.31
239900,0.582731,6.06
240000,0.559914,5.04
240100,0.567106,5.26
240200,0.592887,5.98
240300,0.573567,5.51
240400,0.592821,5.93
240500,0.603790,5.98
240600,0.587201,5.15
240700,0.583164,5.45
240800,0.569606,5.67
240900,0.552079,4.96
241000,0.562279,5.56
241100,0.576593,5.79
241200,0.563970,5.34
241300,0.569839,5.67
241400,0.592502,6.83
241500,0.562038,5.62
241600,0.557347,5.91
241700,0.588692,6.67
241800,0.573379,5.09
241900,0.583535,6.14
242000,0.578196,5.65
242100,0.585768,5.28
242200,0.593338,5.41
242300,0.586143,5.74
242400,0.574550,5.00
242500,0.579822,5.47
242600,0.562198,5.91
242700,0.554249,5.09
242800,0.558283,5.69
242900,0.579267,6.42
243000,0.564826,5.49
243100,0.547783,5.34
243200,0.571730,6.22
243300,0.566651,5.47
243400,0.577907,5.56
243500,0.564534,6.01
243600,0.557875,5.24
243700,0.563365,5.86
243800,0.567377,5.81
243900,0.553081,5.20
244000,0.561700,5.65
244100,0.569317,5.86
244200,0.546172,5.15
244300,0.561528,5.41
244400,0.577063,6.11
244500,0.546639,4.96
244600,0.559680,5.34
244700,0.594197,5.91
244800,0.569892,5.34
244900,0.567722,5.79
245000,0.573264,5.91
245100,0.554098,5.56
245200,0.559969,5.05
245300,0.579561,5.47
245400,0.560774,5.17
245500,0.562338,5.00
245600,0.563039,5.30
245700,0.566487,4.91
245800,0.560583,5.34
245900,0.567577,5.76
246000,0.569796,5.38
246100,0.580119,5.60
246200,0.591803,6.17
246300,0.569721,5.28
246400,0.573900,5.49
246500,0.590331,5.96
246600,0.583822,5.32
246700,0.590092,5.38
246800,0.588850,5.58
246900,0.583987,5.20
247000,0.583786,5.60
247100,0.589498,6.42
247200,0.565189,5.45
247300,0.568070,5.53
247400,0.569639,5.62
247500,0.559131,5.02
247600,0.555195,5.53
247700,0.562998,5.74
247800,0.547400,4.65
247900,0.557397,5.32
248000,0.585911,6.39
248100,0.560492,5.36
248200,0.559102,5.65
248300,0.577099,5.93
248400,0.564501,5.07
248500,0.550590,5.24
248600,0.574413,5.81
248700,0.564338,5.38
248800,0.568164,5.19
248900,0.594289,6.11
249000,0.566913,5.36
249100,0.572011,5.51
249200,0.581432,6.14
249300,0.560705,5.22
249400,0.570190,6.06
249500,0.576857,6.93
249600,0.555181,5.28
249700,0.565073,5.88
249800,0.565674,6.06
249900,0.556197,5.30
250000,0.560769,5.28
