tick,avg_avg_hydrolytic_resistance,std_avg_hydrolytic_resistance,min_avg_hydrolytic_resistance,max_avg_hydrolytic_resistance,avg_pct_blocks_in_assemblies,std_pct_blocks_in_assemblies,min_pct_blocks_in_assemblies,max_pct_blocks_in_assemblies
29900,0.551411,0.015563115754886604,0.53692,0.568406,0.0,0.0,0.0,0.0
30000,0.54381725,0.021149307260128702,0.51405,0.563919,0.0,0.0,0.0,0.0
30100,0.54783875,0.01717363010305818,0.529043,0.568353,0.0,0.0,0.0,0.0
30200,0.5544035,0.020571032262220894,0.526969,0.570933,0.0,0.0,0.0,0.0
30300,0.5390785,0.01916273039870191,0.517859,0.557145,0.0,0.0,0.0,0.0
30400,0.55091325,0.016675252869147148,0.531346,0.569082,0.0,0.0,0.0,0.0
30500,0.55572675,0.022317867795035123,0.524007,0.574795,0.0,0.0,0.0,0.0
30600,0.5410807499999999,0.021351411824904395,0.510061,0.556377,0.0,0.0,0.0,0.0
30700,0.54237875,0.025195711558054206,0.510038,0.563928,0.0,0.0,0.0,0.0
30800,0.5569635,0.02256738558923767,0.526622,0.58112,0.0,0.0,0.0,0.0
30900,0.543614,0.019962519897714956,0.522845,0.56844,0.0,0.0,0.0,0.0
31000,0.5427325000000001,0.01994554527540756,0.516456,0.564936,0.0,0.0,0.0,0.0
31100,0.55963125,0.024328246962122015,0.525957,0.581996,0.0,0.0,0.0,0.0
31200,0.54613725,0.018805631202293286,0.520319,0.562408,0.0,0.0,0.0,0.0
31300,0.5645575,0.017020257391316587,0.548216,0.583273,0.0,0.0,0.0,0.0
31400,0.56253175,0.02513827609277667,0.536435,0.593962,0.0,0.0,0.0,0.0
31500,0.545291,0.015459371806987091,0.524204,0.558475,0.0,0.0,0.0,0.0
31600,0.552083,0.018552499364416268,0.533115,0.574576,0.0,0.0,0.0,0.0
31700,0.5557734999999999,0.01599382775739859,0.536609,0.571671,0.0,0.0,0.0,0.0
31800,0.553009,0.01190420715545559,0.545098,0.570658,0.0,0.0,0.0,0.0
31900,0.55309125,0.018304201637420116,0.535568,0.572713,0.0,0.0,0.0,0.0
32000,0.56074525,0.014922572999207157,0.544697,0.576436,0.0,0.0,0.0,0.0
32100,0.54468425,0.011441459183600679,0.533347,0.557332,0.0,0.0,0.0,0.0
32200,0.547364,0.009945668437398615,0.537438,0.557495,0.0,0.0,0.0,0.0
32300,0.5541287500000001,0.01126282837109164,0.542447,0.567886,0.0,0.0,0.0,0.0
32400,0.547406,0.01893759182155959,0.52877,0.564506,0.0,0.0,0.0,0.0
32500,0.54286175,0.023230130540241627,0.520292,0.566997,0.0,0.0,0.0,0.0
32600,0.5528710000000001,0.03242972715477784,0.508238,0.585335,0.0,0.0,0.0,0.0
32700,0.541031,0.013777426392472581,0.521826,0.552363,0.0,0.0,0.0,0.0
32800,0.554587,0.02550963438912183,0.52628,0.577798,0.0,0.0,0.0,0.0
32900,0.555852,0.025785705794748606,0.527105,0.581444,0.0,0.0,0.0,0.0
33000,0.5448725,0.01701519245654697,0.526173,0.561387,0.0,0.0,0.0,0.0
33100,0.54156625,0.016168640870009247,0.519258,0.556859,0.0,0.0,0.0,0.0
33200,0.56103275,0.01346893164223999,0.541627,0.572796,0.0,0.0,0.0,0.0
33300,0.5490165,0.021168089513857135,0.526415,0.571455,0.0,0.0,0.0,0.0
33400,0.55286725,0.006710023515855494,0.545009,0.561104,0.0,0.0,0.0,0.0
33500,0.55973275,0.015775955657793495,0.543345,0.57526,0.0,0.0,0.0,0.0
33600,0.54425225,0.013992842846136272,0.528408,0.561137,0.0,0.0,0.0,0.0
33700,0.54997425,0.018774405048274278,0.526719,0.568821,0.0,0.0,0.0,0.0
33800,0.5575445000000001,0.01986604994288834,0.528424,0.573207,1.115,2.23,0.0,4.46
33900,0.53724825,0.02243550231775521,0.504216,0.554275,0.9875,1.9750000000000003,0.0,3.95
34000,0.5372764999999999,0.018764590083452395,0.512864,0.557696,1.0,2.0,0.0,4.0
34100,0.5537455,0.01902805112634155,0.531334,0.570872,0.8725,1.745,0.0,3.49
34200,0.5444365,0.011064194879580415,0.529845,0.556652,0.4925,0.985,0.0,1.97
34300,0.54386,0.016819461564905512,0.521316,0.561207,0.51,1.02,0.0,2.04
34400,0.5535527499999999,0.023568170589094654,0.518344,0.56805,0.62,1.24,0.0,2.48
34500,0.54087025,0.018306013008025545,0.517267,0.559884,0.37,0.74,0.0,1.48
34600,0.55307975,0.016393120373599798,0.534633,0.570585,0.3925,0.785,0.0,1.57
34700,0.55614525,0.01849744586647932,0.533626,0.571775,0.415,0.83,0.0,1.66
34800,0.5464694999999999,0.017093708286969253,0.520982,0.556424,0.405,0.81,0.0,1.62
34900,0.5617705000000001,0.014949842507531664,0.548898,0.578875,0.3875,0.775,0.0,1.55
35000,0.5716635,0.007381702174972963,0.563298,0.578725,0.0,0.0,0.0,0.0
35100,0.55238575,0.014407233400275023,0.532081,0.566123,0.0,0.0,0.0,0.0
35200,0.55520225,0.021430420673659228,0.534481,0.581021,0.0,0.0,0.0,0.0
35300,0.5565067499999999,0.01870663182537145,0.534494,0.574137,0.0,0.0,0.0,0.0
35400,0.5495705,0.015440804609864077,0.531333,0.562722,0.0,0.0,0.0,0.0
35500,0.54801475,0.014458046096090124,0.530432,0.562486,0.0,0.0,0.0,0.0
35600,0.55386175,0.01726111698539042,0.533864,0.572037,0.0,0.0,0.0,0.0
35700,0.54546625,0.01849231423006141,0.5217,0.562958,0.0,0.0,0.0,0.0
35800,0.551463,0.019650825699360986,0.526032,0.571134,0.0,0.0,0.0,0.0
35900,0.55983475,0.016913624988452322,0.539066,0.580355,0.0,0.0,0.0,0.0
36000,0.5441035000000001,0.020298308542010767,0.521496,0.56923,0.0,0.0,0.0,0.0
36100,0.54524625,0.01630369989450245,0.529795,0.565039,0.0,0.0,0.0,0.0
36200,0.5564167499999999,0.02074758773729292,0.534708,0.581442,0.0,0.0,0.0,0.0
36300,0.5456762500000001,0.019190505992547457,0.521296,0.565016,0.0,0.0,0.0,0.0
36400,0.561405,0.02120812179331306,0.544699,0.589662,0.0,0.0,0.0,0.0
36500,0.55939725,0.009491474433230406,0.548577,0.570661,0.0,0.0,0.0,0.0
36600,0.548765,0.0219644819955612,0.517023,0.567475,0.0,0.0,0.0,0.0
36700,0.5545065,0.02641831573612013,0.527324,0.59017,0.0,0.0,0.0,0.0
36800,0.5590379999999999,0.021671549413920563,0.529453,0.581263,0.0,0.0,0.0,0.0
36900,0.546052,0.02605743498504794,0.51111,0.57273,0.0,0.0,0.0,0.0
37000,0.54590725,0.02768844149189335,0.510929,0.576319,0.0,0.0,0.0,0.0
37100,0.558163,0.013806955372806401,0.54733,0.576459,0.0,0.0,0.0,0.0
37200,0.5458375000000001,0.0146561076801903,0.528906,0.564117,0.0,0.0,0.0,0.0
37300,0.551913,0.01700922716253346,0.536618,0.571359,0.0,0.0,0.0,0.0
37400,0.5689382500000001,0.019164125658375324,0.546987,0.587622,0.0,0.0,0.0,0.0
37500,0.54914025,0.012253742431736263,0.533423,0.562543,0.0,0.0,0.0,0.0
37600,0.54895525,0.012123501319750853,0.531222,0.558463,0.0,0.0,0.0,0.0
37700,0.5656785,0.004897413296833317,0.559127,0.570731,0.0,0.0,0.0,0.0
37800,0.5539105,0.012028755699018387,0.54462,0.570868,0.0,0.0,0.0,0.0
37900,0.555053,0.01212030090385546,0.542139,0.571422,0.0,0.0,0.0,0.0
38000,0.5648960000000001,0.018110748116335017,0.541182,0.580596,0.0,0.0,0.0,0.0
38100,0.54722775,0.02091422106884849,0.523475,0.566562,0.7975,1.5950000000000002,0.0,3.19
38200,0.55263325,0.015224837215878514,0.532857,0.566031,0.735,1.47,0.0,2.94
38300,0.5710339999999999,0.026916953653784794,0.535718,0.598833,0.8325,1.665,0.0,3.33
38400,0.5463905,0.02105725041404978,0.517785,0.568269,0.6825,1.365,0.0,2.73
38500,0.55508925,0.014789306370370014,0.537357,0.573261,0.6925,1.385,0.0,2.77
38600,0.5611677500000001,0.010215185603632757,0.547039,0.570144,0.8075,1.615,0.0,3.23
38700,0.5481537500000001,0.01235134695421247,0.537097,0.56205,0.6975,1.395,0.0,2.79
38800,0.55294825,0.016564306532923914,0.541444,0.577202,0.735,1.47,0.0,2.94
38900,0.5630510000000001,0.009943718720881027,0.554919,0.576207,0.8175,1.635,0.0,3.27
39000,0.5492475,0.012811106652692682,0.534455,0.563554,0.7175,1.435,0.0,2.87
39100,0.545659,0.01958778440763529,0.529235,0.570176,0.7625,1.5249999999999997,0.0,3.05
39200,0.5592715,0.018024442173522802,0.538149,0.580729,0.8175,1.635,0.0,3.27
39300,0.54186625,0.013322958089328367,0.527462,0.55453,0.7075,1.4149999999999998,0.0,2.83
39400,0.553928,0.021116901714029936,0.534528,0.579075,0.775,1.55,0.0,3.1
39500,0.560017,0.02341678783835791,0.536608,0.581115,0.79,1.58,0.0,3.16
39600,0.5449984999999999,0.026969089571828926,0.512692,0.576603,0.67,1.34,0.0,2.68
39700,0.5530205,0.019938349622440336,0.523679,0.567594,0.75,1.5,0.0,3.0
39800,0.55488,0.01286932487221716,0.53679,0.567212,0.7975,1.5950000000000002,0.0,3.19
39900,0.54072575,0.01339412986784384,0.523862,0.553976,0.7275,1.455,0.0,2.91
40000,0.5468189999999999,0.013088873213535208,0.530777,0.562164,0.7625,1.5249999999999997,0.0,3.05
40100,0.56226125,0.013963905503714442,0.54852,0.578369,0.85,1.7,0.0,3.4
40200,0.5447515,0.023527749609060945,0.521218,0.570392,0.79,1.58,0.0,3.16
40300,0.5482515,0.01097918189119755,0.538403,0.559247,0.76,1.5200000000000002,0.0,3.04
40400,0.56108,0.017929927514261326,0.541556,0.576954,0.8275,1.655,0.0,3.31
40500,0.545473,0.020435112315163182,0.520523,0.569874,0.695,1.39,0.0,2.78
40600,0.5592242500000001,0.016572382897962104,0.548401,0.58374,0.7475,1.495,0.0,2.99
40700,0.5650470000000001,0.017609993961763146,0.547931,0.588025,0.8775,1.755,0.0,3.51
40800,0.5378192500000001,0.010152158140842122,0.527455,0.551791,0.68,1.3599999999999999,0.0,2.72
40900,0.544852,0.010318888925977793,0.536729,0.559876,0.7425,1.485,0.0,2.97
41000,0.5604105,0.023454429865876817,0.52804,0.581956,0.82,1.64,0.0,3.28
41100,0.55182325,0.023872567748708277,0.522344,0.580813,0.75,1.5,0.0,3.0
41200,0.5549135000000001,0.01798317966879054,0.537588,0.571698,0.7675,1.5349999999999997,0.0,3.07
41300,0.5599575,0.019507736456766782,0.543673,0.582756,0.84,1.68,0.0,3.36
41400,0.5452374999999999,0.010672037371873569,0.533124,0.554461,0.7625,1.5249999999999997,0.0,3.05
41500,0.5579995,0.019481574243371626,0.53187,0.573093,0.71,1.42,0.0,2.84
41600,0.56796,0.018766630118377686,0.540967,0.58438,0.8375,1.675,0.0,3.35
41700,0.55350675,0.012731429178087884,0.542383,0.57147,0.77,1.54,0.0,3.08
41800,0.5581715,0.0154893371818594,0.546228,0.580942,0.83,1.66,0.0,3.32
41900,0.56817775,0.016945760204743428,0.553536,0.589229,0.935,1.8700000000000003,0.0,3.74
42000,0.5458292499999999,0.025232773270424846,0.518304,0.579325,0.75,1.5,0.0,3.0
42100,0.5537065,0.026452620960250164,0.518124,0.581624,0.77,1.54,0.0,3.08
42200,0.55831625,0.015380102825295663,0.537894,0.570586,0.8275,1.655,0.0,3.31
42300,0.54945325,0.014384676716909567,0.534127,0.564509,0.7375,1.475,0.0,2.95
42400,0.5523994999999999,0.019433869137839392,0.526853,0.570937,0.7725,1.545,0.0,3.09
42500,0.569354,0.026598427234205687,0.53797,0.600114,0.8975,1.7950000000000002,0.0,3.59
42600,0.554376,0.029950885162211796,0.522085,0.583828,0.87,1.74,0.0,3.48
42700,0.55343925,0.022754974421358237,0.52045,0.572694,0.91,1.8199999999999996,0.0,3.64
42800,0.5676932499999999,0.02953559778047501,0.535839,0.597351,0.9425,1.885,0.0,3.77
42900,0.54581925,0.026731686121841743,0.508857,0.567716,0.7625,1.5249999999999997,0.0,3.05
43000,0.55049425,0.0180909415154841,0.529177,0.57082,0.81,1.62,0.0,3.24
43100,0.5537155,0.02160289293127195,0.525381,0.571483,0.82,1.64,0.0,3.28
43200,0.54635725,0.0218864721441503,0.515189,0.562413,0.7775,1.555,0.0,3.11
43300,0.549805,0.018940802288533943,0.533114,0.573915,0.865,1.7299999999999998,0.0,3.46
43400,0.55194875,0.018860084082085442,0.531456,0.574225,0.935,1.8700000000000003,0.0,3.74
43500,0.54657225,0.025843138049586763,0.529284,0.58432,0.7675,1.5349999999999997,0.0,3.07
43600,0.546307,0.02980295306397229,0.513215,0.58142,0.7875,1.5749999999999997,0.0,3.15
43700,0.56019525,0.021835969719326248,0.532856,0.580765,0.85,1.7,0.0,3.4
43800,0.5534545,0.019494287205914132,0.535076,0.574146,0.79,1.58,0.0,3.16
43900,0.55266175,0.01851711182258182,0.537662,0.576823,0.8175,1.635,0.0,3.27
44000,0.5541100000000001,0.019861306452497042,0.531114,0.573339,0.7875,1.5749999999999997,0.0,3.15
44100,0.54160925,0.02300526040387283,0.519996,0.564234,0.68,1.3599999999999999,0.0,2.72
44200,0.5503042499999999,0.0200643521595723,0.527695,0.575405,0.775,1.55,0.0,3.1
44300,0.56001575,0.025649867346960457,0.524724,0.580141,0.89,1.7799999999999998,0.0,3.56
44400,0.5501327500000001,0.019488824770023123,0.526873,0.566397,0.8,1.6000000000000003,0.0,3.2
44500,0.548516,0.01698344548867121,0.52327,0.56004,0.8175,1.635,0.0,3.27
44600,0.56268975,0.025104268499931772,0.528605,0.582006,0.85,1.7,0.0,3.4
44700,0.5463495,0.025037595178717443,0.508991,0.562432,0.76,1.5200000000000002,0.0,3.04
44800,0.5491225,0.018348842515719263,0.522741,0.564308,0.7525,1.5050000000000001,0.0,3.01
44900,0.55715125,0.013933601649131037,0.541257,0.574447,0.785,1.57,0.0,3.14
45000,0.545268,0.025107316237835277,0.519354,0.575179,0.7,1.4,0.0,2.8
45100,0.54610575,0.01636808910400561,0.533044,0.567677,0.7275,1.455,0.0,2.91
45200,0.55552375,0.018840139319637038,0.533922,0.577334,0.8725,1.745,0.0,3.49
45300,0.54482575,0.023938547246021447,0.521722,0.5721,0.7325,1.4650000000000003,0.0,2.93
45400,0.5430959999999999,0.02141767131755147,0.522898,0.568148,0.6825,1.365,0.0,2.73
45500,0.5626605,0.02369276825672058,0.533178,0.584666,0.855,1.7100000000000002,0.0,3.42
45600,0.5487164999999999,0.02019335980795006,0.525706,0.568348,0.7175,1.435,0.0,2.87
45700,0.56276725,0.026277363330123746,0.533217,0.592332,0.8125,1.625,0.0,3.25
45800,0.5672572499999999,0.03552583738046627,0.514315,0.589985,0.87,1.74,0.0,3.48
45900,0.546622,0.021748557883225307,0.514095,0.559698,0.735,1.47,0.0,2.94
46000,0.5542162500000001,0.021027107367633822,0.52303,0.568944,0.7975,1.5950000000000002,0.0,3.19
46100,0.5625800000000001,0.01984232662769162,0.545273,0.586438,0.865,1.7299999999999998,0.0,3.46
46200,0.54793925,0.01962178013288633,0.529618,0.568873,0.7725,1.545,0.0,3.09
46300,0.5449865,0.021257495595671687,0.51813,0.562559,0.7925,1.5850000000000002,0.0,3.17
46400,0.5526139999999999,0.01584105665667537,0.543181,0.576301,0.7775,1.555,0.0,3.11
46500,0.5384055,0.013661637615356877,0.522257,0.555551,0.67,1.34,0.0,2.68
46600,0.5537872500000001,0.007672171807904207,0.547671,0.56425,0.7675,1.5349999999999997,0.0,3.07
46700,0.556446,0.021967244357603586,0.523761,0.569362,0.845,1.69,0.0,3.38
46800,0.5480970000000001,0.01694740092167527,0.525679,0.565827,0.72,1.44,0.0,2.88
46900,0.54444275,0.024769361092217657,0.510107,0.565942,0.7475,1.495,0.0,2.99
47000,0.5617855,0.01906690057840199,0.536074,0.578316,0.81,1.62,0.0,3.24
47100,0.55148675,0.01472191417298261,0.532958,0.565457,0.755,1.5100000000000002,0.0,3.02
47200,0.56067425,0.023640096113383295,0.538586,0.591971,0.7675,1.5349999999999997,0.0,3.07
47300,0.5610485,0.02522235776052667,0.535949,0.590537,0.905,1.8099999999999998,0.0,3.62
47400,0.5422724999999999,0.02347125485212358,0.511558,0.566857,0.7225,1.445,0.0,2.89
47500,0.5490495,0.019831323783348415,0.521184,0.568153,0.785,1.57,0.0,3.14
47600,0.552783,0.02584910069357665,0.51934,0.576672,0.8275,1.655,0.0,3.31
47700,0.5385055,0.0268912370671191,0.503398,0.560876,0.725,1.45,0.0,2.9
47800,0.55174375,0.032479823741054965,0.506615,0.582664,0.84,1.68,0.0,3.36
47900,0.56275275,0.028926610901555693,0.525223,0.594654,0.85,1.7,0.0,3.4
48000,0.5490324999999999,0.018790654742894597,0.532561,0.568006,0.7775,1.555,0.0,3.11
48100,0.54618175,0.02530005523544695,0.524572,0.57669,0.8075,1.615,0.0,3.23
48200,0.55349675,0.029023224635625903,0.517697,0.588227,0.8175,1.635,0.0,3.27
48300,0.54439175,0.015241101105781935,0.525434,0.562736,0.7225,1.445,0.0,2.89
48400,0.55061775,0.007839554084895409,0.540804,0.559341,0.74,1.48,0.0,2.96
48500,0.558474,0.01302385705797887,0.539409,0.568514,0.8475,1.6949999999999998,0.0,3.39
48600,0.5470625,0.013497172778030203,0.531625,0.563947,0.7425,1.485,0.0,2.97
48700,0.55208775,0.010094872605271785,0.537918,0.560207,0.7525,1.5050000000000001,0.0,3.01
48800,0.5442965,0.021206658647698363,0.513347,0.560584,0.7975,1.5950000000000002,0.0,3.19
48900,0.53140375,0.027250636828950136,0.491523,0.553145,0.7625,1.5249999999999997,0.0,3.05
49000,0.5456412500000001,0.030163469145916638,0.503079,0.571631,0.8175,1.635,0.0,3.27
49100,0.5543665,0.017264791387869904,0.535765,0.574408,0.905,1.8099999999999998,0.0,3.62
49200,0.541071,0.016955925768493675,0.517137,0.555497,0.7725,1.545,0.0,3.09
49300,0.5454725,0.0220333379601609,0.514589,0.566642,0.775,1.55,0.0,3.1
49400,0.55506525,0.025261352568366823,0.522949,0.583889,0.84,1.68,0.0,3.36
49500,0.54294175,0.016875481570906365,0.523343,0.56357,0.73,1.46,0.0,2.92
49600,0.55463975,0.00891485099426792,0.542428,0.56273,0.7625,1.5249999999999997,0.0,3.05
49700,0.55379,0.017203059669721563,0.528292,0.565328,0.82,1.64,0.0,3.28
49800,0.5484994999999999,0.018264387068828773,0.527763,0.57195,0.81,1.62,0.0,3.24
49900,0.5498270000000001,0.014205152844419953,0.531522,0.565966,0.7575,1.515,0.0,3.03
50000,0.543091,0.013455363688878879,0.524454,0.556338,0.8125,1.625,0.0,3.25
50100,0.53790775,0.01657932896460729,0.517177,0.555534,0.7675,1.5349999999999997,0.0,3.07
50200,0.5521592499999999,0.017565582149476275,0.529447,0.569525,0.7925,1.5850000000000002,0.0,3.17
50300,0.5635729999999999,0.02835782422307228,0.526263,0.595127,0.79,1.58,0.0,3.16
50400,0.54501025,0.022342252712069997,0.516982,0.567968,0.7175,1.435,0.0,2.87
50500,0.55411125,0.01972370378292743,0.525039,0.566608,0.7525,1.5050000000000001,0.0,3.01
50600,0.565375,0.030188254415693994,0.531841,0.603369,0.89,1.7799999999999998,0.0,3.56
50700,0.5511225,0.027160472289708044,0.525483,0.578604,0.775,1.55,0.0,3.1
50800,0.551454,0.024775448909488337,0.52839,0.576979,0.7725,1.545,0.0,3.09
50900,0.560412,0.012123958621946335,0.5495,0.572869,0.845,1.69,0.0,3.38
51000,0.5459607500000001,0.023095887763481454,0.524499,0.567762,0.7475,1.495,0.0,2.99
51100,0.5560382500000001,0.014401721850181654,0.542054,0.574484,0.8375,1.675,0.0,3.35
51200,0.5599465,0.02812225615060069,0.526742,0.587594,0.9475,1.8950000000000002,0.0,3.79
51300,0.5422495,0.01682213069144336,0.521065,0.559857,0.75,1.5,0.0,3.0
51400,0.55129925,0.01574611349666955,0.533985,0.570684,0.7675,1.5349999999999997,0.0,3.07
51500,0.5655429999999999,0.015261936072027936,0.551121,0.583454,0.865,1.7299999999999998,0.0,3.46
51600,0.5533137499999999,0.015145614643079567,0.531413,0.565596,0.7275,1.455,0.0,2.91
51700,0.5569155,0.028311645018731565,0.516732,0.58203,0.77,1.54,0.0,3.08
51800,0.567413,0.03457322906527535,0.524731,0.608891,0.8275,1.655,0.0,3.31
51900,0.5446534999999999,0.020197880326080424,0.520879,0.567194,0.7475,1.495,0.0,2.99
52000,0.549528,0.02231789531594172,0.517579,0.567137,0.8175,1.635,0.0,3.27
52100,0.5590735,0.013132131497463253,0.539644,0.568469,0.8575,1.715,0.0,3.43
52200,0.55097575,0.017867508003356264,0.528099,0.565495,0.7625,1.5249999999999997,0.0,3.05
52300,0.5506532500000001,0.019609236503494994,0.528623,0.571816,0.8075,1.615,0.0,3.23
52400,0.5675215,0.026095290283880704,0.529028,0.584426,0.935,1.8700000000000003,0.0,3.74
52500,0.54968325,0.018316193206650032,0.523297,0.563537,0.7175,1.435,0.0,2.87
52600,0.55858525,0.011775715360435634,0.545185,0.570697,0.7275,1.455,0.0,2.91
52700,0.5558657499999999,0.019014393081295,0.532374,0.575773,1.8675000000000002,2.170735282494544,0.0,4.04
52800,0.5458685,0.019936643523923468,0.528725,0.568788,1.6600000000000001,1.9193054299233703,0.0,3.44
52900,0.54769075,0.02407116230921696,0.525589,0.574747,1.5625,1.8045936754109866,0.0,3.17
53000,0.55209625,0.017614365905419354,0.536431,0.573689,1.415,1.7057647356342356,0.0,3.43
53100,0.5403642500000001,0.023223311411524984,0.513081,0.559772,0.74,1.48,0.0,2.96
53200,0.54928975,0.022420077109219165,0.527382,0.572843,0.75,1.5,0.0,3.0
53300,0.556047,0.026852786745513033,0.523196,0.578154,0.8625,1.7250000000000003,0.0,3.45
53400,0.5419609999999999,0.01783490205561367,0.522942,0.557263,0.7175,1.435,0.0,2.87
53500,0.56019775,0.013862173239310856,0.543278,0.575623,0.7625,1.5249999999999997,0.0,3.05
53600,0.56499625,0.021239388116971094,0.539223,0.583179,0.8375,1.675,0.0,3.35
53700,0.548029,0.015480404839667498,0.526395,0.56167,0.7525,1.5050000000000001,0.0,3.01
53800,0.5544319999999999,0.016512593779698378,0.530311,0.567643,0.7575,1.515,0.0,3.03
53900,0.5579955000000001,0.022378911509126916,0.527668,0.579979,0.8575,1.715,0.0,3.43
54000,0.54475275,0.02979509652470797,0.50699,0.579634,0.775,1.55,0.0,3.1
54100,0.56063775,0.025362879205313684,0.530462,0.591796,0.8075,1.615,0.0,3.23
54200,0.5687805,0.02383156351703906,0.548309,0.603157,0.8775,1.755,0.0,3.51
54300,0.54976325,0.02354041689484986,0.526182,0.58204,0.7375,1.475,0.0,2.95
54400,0.564137,0.012581893630663565,0.549498,0.579807,0.8275,1.655,0.0,3.31
54500,0.5627154999999999,0.017492137767198934,0.537283,0.577021,0.83,1.66,0.0,3.32
54600,0.55298675,0.017423864408238118,0.529318,0.568121,0.7475,1.495,0.0,2.99
54700,0.557964,0.013443563143750229,0.540093,0.570412,0.785,1.57,0.0,3.14
54800,0.56556675,0.014712510014156868,0.550199,0.58122,0.9125,1.825,0.0,3.65
54900,0.54580375,0.018608040329832334,0.522853,0.568106,0.73,1.46,0.0,2.92
55000,0.55687725,0.019041365643864216,0.538433,0.580765,0.91,1.8199999999999996,0.0,3.64
55100,0.5638125,0.017594270023694295,0.545493,0.583563,0.9525,1.905,0.0,3.81
55200,0.5429947500000001,0.020506914205945262,0.517132,0.562357,0.775,1.55,0.0,3.1
55300,0.55777375,0.021938801507450978,0.531179,0.581379,0.78,1.5599999999999998,0.0,3.12
55400,0.56363525,0.01574398844797592,0.543498,0.577461,0.82,1.64,0.0,3.28
55500,0.5533397499999999,0.02228976632709878,0.52999,0.574128,0.71,1.42,0.0,2.84
55600,0.5582975,0.025520413038716,0.525536,0.583637,0.775,1.55,0.0,3.1
55700,0.56055975,0.013154681736299531,0.54478,0.575915,0.79,1.58,0.0,3.16
55800,0.54343975,0.017239632717955467,0.529878,0.566895,0.77,1.54,0.0,3.08
55900,0.5483525,0.02842605679653792,0.522104,0.585556,0.79,1.58,0.0,3.16
56000,0.5594790000000001,0.024214951923691053,0.538858,0.59208,0.7925,1.5850000000000002,0.0,3.17
56100,0.554181,0.012669067605786935,0.54007,0.565015,0.735,1.47,0.0,2.94
56200,0.55547775,0.018414576913865468,0.534936,0.572973,0.755,1.5100000000000002,0.0,3.02
56300,0.56437225,0.02114157457672757,0.532701,0.576113,0.7875,1.5749999999999997,0.0,3.15
56400,0.54692825,0.023017505778211506,0.512682,0.562155,0.7175,1.435,0.0,2.87
56500,0.5572305,0.02118462254403731,0.53557,0.580319,0.78,1.5599999999999998,0.0,3.12
56600,0.569346,0.018868556153912107,0.54385,0.585962,0.77,1.54,0.0,3.08
56700,0.550311,0.014286319190050323,0.532006,0.561978,0.695,1.39,0.0,2.78
56800,0.5505315,0.01805891034918775,0.526017,0.567588,0.77,1.54,0.0,3.08
56900,0.56868075,0.01709522573459227,0.550818,0.591321,0.8025,1.605,0.0,3.21
57000,0.5475595,0.016753116894078764,0.522592,0.558253,0.7,1.4,0.0,2.8
57100,0.55178275,0.010586594113153965,0.541633,0.563896,0.7425,1.485,0.0,2.97
57200,0.56643025,0.020714843251076396,0.538147,0.587668,0.83,1.66,0.0,3.32
57300,0.5445497499999999,0.022423204132847128,0.518031,0.570905,0.7375,1.475,0.0,2.95
57400,0.548556,0.027714359250516102,0.507651,0.567963,0.76,1.5200000000000002,0.0,3.04
57500,0.56009525,0.02922807944853714,0.516669,0.58001,0.8375,1.675,0.0,3.35
57600,0.5433142499999999,0.024782581280340176,0.512546,0.569301,0.7425,1.485,0.0,2.97
57700,0.5475575,0.020170068261328885,0.517923,0.562976,0.76,1.5200000000000002,0.0,3.04
57800,0.5451822500000001,0.028999790072516064,0.510419,0.57292,0.8725,1.745,0.0,3.49
57900,0.52739425,0.026334454407043743,0.493555,0.555873,0.75,1.5,0.0,3.0
58000,0.551686,0.029870373226102625,0.511612,0.581138,0.7925,1.5850000000000002,0.0,3.17
58100,0.56096825,0.03343987918015452,0.511731,0.582193,0.8925,1.785,0.0,3.57
58200,0.54657575,0.02689350963057814,0.508897,0.566936,0.79,1.58,0.0,3.16
58300,0.5461645,0.029703947128285845,0.51354,0.571381,0.7725,1.545,0.0,3.09
58400,0.54895375,0.021178446895763342,0.529129,0.577141,0.8775,1.755,0.0,3.51
58500,0.5412135,0.015002165299271538,0.523663,0.555435,0.785,1.57,0.0,3.14
58600,0.547863,0.02705823190823822,0.518207,0.579638,0.85,1.7,0.0,3.4
58700,0.55259825,0.02617814045312106,0.52167,0.578542,0.8,1.6000000000000003,0.0,3.2
58800,0.54187675,0.02216621214634262,0.521944,0.564902,0.705,1.41,0.0,2.82
58900,0.54629825,0.0168874048011134,0.525677,0.560515,0.7125,1.425,0.0,2.85
59000,0.56081275,0.0183665740114118,0.537837,0.576644,0.7875,1.5749999999999997,0.0,3.15
